data,ano_mes,numero_pedido,cliente,segmento,regiao,vendedor,produto,categoria,tipo_operacao,quantidade,desconto_pct,receita_total,custo_produto,custo_entrega,custo_comissao,frete_subsidiado,margem_contribuicao
2025-09-26,2025-09,51450,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,MOP UMIDO - CAIXA 24,Acessorios,VENDA,5,2.66,253.7,140.9,30.35,8.14,9.1,74.31
2025-09-30,2025-09,51462,Querencia Empreendimentos LTDA,Clinica,Interior Sul,Simone Klein,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,2,1.04,89.68,47.46,26.46,2.49,7.94,13.27
2025-10-01,2025-10,51466,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,1,9.72,32.21,31.4,2.85,1.13,2.85,-3.17
2025-10-01,2025-10,51468,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Mop Umido - Caixa 24,Acessorios,VENDA,1,3.63,34.01,20.82,5.08,0.95,5.08,7.16
2025-10-02,2025-10,51477,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Papel Toalha Rolo 100f - Pacote 100,Papel,VENDA,20,3.73,1468.0,1097.8,62.21,44.04,62.21,263.95
2025-10-02,2025-10,51478,Boreal Negocios ME,Padaria,Interior Norte,Rogerio Antunes,Limpador Multiuso 5L - Fardo 6,Quimicos,VENDA,10,0.91,390.2,259.9,36.35,11.71,36.35,82.24
2025-10-02,2025-10,51478,Boreal Negocios ME,Padaria,Interior Norte,Rogerio Antunes,papel toalha rolo 100f - fardo 6,Papel,VENDA,5,4.66,204.0,154.05,19.0,6.12,19.0,24.83
2025-10-03,2025-10,51482,Xavante Servicos EIRELI,Padaria,Litoral,Rogerio Antunes,SACO LIXO 60L,Descartaveis,VENDA,3,16.11,18.6,19.5,1.52,0.56,1.52,-2.98
2025-10-03,2025-10,51486,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,removedor 1l,Quimicos,VENDA,2,0.54,129.85,77.36,18.95,3.5,5.68,30.04
2025-10-03,2025-10,51487,Oriente Participacoes LTDA,Clinica,Regiao Metropolitana,Simone Klein,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,1,1.45,76.25,36.42,31.24,1.9,9.37,6.69
2025-10-04,2025-10,51489,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Limpa Vidros 500ml - Fardo 12,Quimicos,VENDA,5,3.62,242.7,166.2,19.35,7.28,19.35,49.87
2025-10-04,2025-10,51490,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,Papel Higienico Rolao 300m - Fardo 12,Papel,VENDA,2,4.64,196.27,124.68,44.5,4.95,13.35,22.14
2025-10-07,2025-10,51498,Oriente Participacoes LTDA,Clinica,Regiao Metropolitana,Simone Klein,Prato Descartavel 15cm,Descartaveis,VENDA,2,10.12,86.35,56.02,41.61,2.0,12.48,-13.28
2025-10-08,2025-10,51510,Oriente Participacoes LTDA,Clinica,Regiao Metropolitana,Simone Klein,ESCOVA SANITARIA - CAIXA 24,Acessorios,VENDA,20,3.35,577.0,352.2,39.54,20.2,39.54,165.07
2025-10-08,2025-10,51511,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Prato Descartavel 15cm,Descartaveis,VENDA,10,11.14,306.45,280.1,33.78,9.9,10.13,-17.33
2025-10-09,2025-10,51515,BANDEIRANTE NEGOCIOS S/A,Condominio,Interior Sul,Simone Klein,Guardanapo 24x24 - Fardo 12,Papel,VENDA,1,2.7,67.14,49.68,5.52,2.35,5.52,9.59
2025-10-09,2025-10,51516,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,Mop Umido - Caixa 24,Acessorios,VENDA,10,0.76,294.69,157.9,41.56,7.97,12.47,87.26
2025-10-10,2025-10,51525,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Embalagem Delivery 750ml - Fardo 6,Descartaveis,VENDA,2,1.17,35.02,31.18,5.9,0.98,5.9,-3.04
2025-10-10,2025-10,51526,Bandeirante Comercio ME,Condominio,Litoral,Rogerio Antunes,Detergente Neutro 5L,Quimicos,VENDA,10,0.79,499.2,332.1,43.95,14.98,43.95,108.17
2025-10-13,2025-10,51531,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Luva Plastica Descartavel - Fardo 12,Descartaveis,VENDA,1,9.52,47.53,36.25,14.65,1.12,4.39,-4.49
2025-10-13,2025-10,51534,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Desinfetante Lavanda 5L - Fardo 6,Quimicos,VENDA,3,6.95,151.72,92.37,30.69,3.65,9.2,25.01
2025-10-14,2025-10,51535,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Embalagem Delivery 750ml - Pacote 100,Descartaveis,VENDA,3,11.77,42.62,32.97,13.65,0.93,4.09,-4.93
2025-10-14,2025-10,51538,Luminar Participacoes LTDA,Condominio,Litoral,Simone Klein,Saco Lixo 60L - Fardo 6,Descartaveis,VENDA,3,14.25,28.48,25.17,5.67,0.86,1.7,-3.22
2025-10-16,2025-10,51555,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Detergente Neutro 5L,Quimicos,VENDA,5,6.25,235.85,166.05,6.93,6.6,6.93,56.27
2025-10-17,2025-10,51557,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,DESINFETANTE LAVANDA 5L - FARDO 6,Quimicos,VENDA,2,3.21,97.13,55.26,22.98,2.84,6.89,16.05
2025-10-17,2025-10,51559,Nortao Industria LTDA,Industria,Interior Sul,Rogerio Antunes,Embalagem Delivery 750ml - Pacote 100,Descartaveis,VENDA,10,2.19,122.2,109.9,9.73,3.67,9.73,-1.1
2025-10-17,2025-10,51562,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,Balde 20L - Pacote 100,Acessorios,VENDA,1,3.25,31.55,19.24,1.23,0.95,1.23,10.13
2025-10-21,2025-10,51571,Horizonte Negocios LTDA ME,Mercado,Litoral,Simone Klein,Papel Higienico Rolao 300m - Fardo 12,Papel,VENDA,2,4.01,134.02,89.24,21.48,4.16,6.44,19.14
2025-10-22,2025-10,51574,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Rodo 40cm - Pacote 100,Acessorios,VENDA,2,3.41,121.31,55.7,43.04,2.55,12.91,20.02
2025-10-22,2025-10,51575,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,removedor 1l,Quimicos,VENDA,2,4.5,111.94,77.36,5.04,3.13,5.04,26.41
2025-10-22,2025-10,51581,Boreal Negocios ME,Padaria,Interior Norte,Rogerio Antunes,Oculos Protecao - Fardo 6,EPI,VENDA,20,2.12,630.0,399.0,23.46,18.9,23.46,188.64
2025-10-23,2025-10,51586,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Limpador Multiuso 5L - Fardo 6,Quimicos,VENDA,1,6.24,39.65,25.99,3.91,1.03,1.18,8.72
2025-10-24,2025-10,51591,Xavante Industria EIRELI,Escola,Regiao Metropolitana,Tarcisio Bueno,Copo Descartavel 50ml - Pacote 100,Descartaveis,VENDA,3,16.38,81.96,72.0,19.37,1.92,5.81,-11.33
2025-10-24,2025-10,51592,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Saco Lixo 100L - Fardo 6,Descartaveis,VENDA,3,9.76,82.02,74.07,8.65,2.28,2.59,-2.98
2025-10-24,2025-10,51592,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Sabao Liquido 5L - Fardo 12,Quimicos,VENDA,1,0.4,16.96,10.41,1.79,0.47,0.54,4.29
2025-10-25,2025-10,51598,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,AVENTAL PVC - CAIXA 24,EPI,VENDA,3,2.22,59.91,37.98,1.46,1.8,1.46,18.67
2025-10-27,2025-10,51602,Trevo Comercio LTDA,Restaurante,Interior Norte,Simone Klein,Papel Toalha Interfolha 1000f,Papel,VENDA,2,5.73,69.06,41.84,20.4,1.92,6.12,4.9
2025-10-27,2025-10,51603,TREVO ALIMENTOS S/A,Mercado,Interior Norte,Rogerio Antunes,Detergente Neutro 5L - Caixa 24,Quimicos,VENDA,5,3.03,244.75,158.7,16.57,6.99,4.97,62.49
2025-10-28,2025-10,51608,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Guardanapo 24x24,Papel,VENDA,5,9.48,275.75,219.35,17.57,7.72,17.57,31.11
2025-10-29,2025-10,51617,Trevo Empreendimentos LTDA,Padaria,Interior Norte,Rogerio Antunes,Talher Descartavel Misto - Caixa 24,Descartaveis,VENDA,3,8.79,97.41,93.99,14.77,2.92,14.77,-14.27
2025-10-29,2025-10,51620,Oriente Negocios LTDA ME,Industria,Litoral,Rogerio Antunes,Luva Plastica Descartavel - Fardo 6,Descartaveis,VENDA,1,9.4,15.7,15.25,1.54,0.47,1.54,-1.56
2025-10-29,2025-10,51623,Trevo Comercio ME,Clinica,Regiao Metropolitana,Tarcisio Bueno,Papel Toalha Interfolha 1000f - Pacote 100,Papel,VENDA,1,1.85,101.03,57.73,31.91,2.2,9.58,9.19
2025-10-30,2025-10,51626,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,papel toalha rolo 100f,Papel,VENDA,2,4.52,98.06,73.94,12.11,3.43,12.11,8.58
2025-10-30,2025-10,51632,Uniao Comercio EIRELI,Escola,Interior Sul,Rogerio Antunes,DESINFETANTE LAVANDA 5L - FARDO 6,Quimicos,VENDA,5,2.87,227.16,138.15,34.09,6.1,10.23,48.82
2025-11-03,2025-11,51643,Horizonte Industria S/A,Escola,Interior Norte,Rogerio Antunes,Detergente Neutro 5L - Pacote 100,Quimicos,VENDA,2,1.27,61.88,29.52,25.32,1.32,7.6,5.72
2025-11-03,2025-11,51645,Zenite Participacoes ME,Padaria,Interior Norte,Simone Klein,limpador multiuso 5l - pacote 100,Quimicos,VENDA,3,3.66,51.63,35.37,3.92,1.81,3.92,10.53
2025-11-03,2025-11,51650,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,Pano Multiuso - Fardo 6,Acessorios,VENDA,2,0.11,16.59,8.4,3.39,0.5,1.02,4.3
2025-11-04,2025-11,51653,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Copo Descartavel 200ml,Descartaveis,VENDA,50,33.35,1130.5,1493.0,70.78,33.92,70.78,-467.2
2025-11-05,2025-11,51654,Zenite Industria LTDA,Mercado,Litoral,Simone Klein,Bobina Papel Toalha 200m - Caixa 24,Papel,VENDA,1,2.19,75.19,49.38,11.58,2.35,3.47,11.88
2025-11-06,2025-11,51659,Boreal Negocios ME,Padaria,Interior Norte,Rogerio Antunes,Papel Higienico Folha Dupla 30m - Fardo 12,Papel,VENDA,5,2.91,340.2,252.3,26.81,10.21,26.81,50.88
2025-11-07,2025-11,51664,Aurora Industria LTDA ME,Clinica,Interior Sul,Tarcisio Bueno,Guardanapo 24x24 - Fardo 12,Papel,VENDA,10,0.54,686.3,496.8,63.88,19.22,63.88,106.4
2025-11-10,2025-11,51673,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Papel Toalha Rolo 100f - Caixa 24,Papel,VENDA,3,8.17,134.79,105.69,6.31,4.04,6.31,18.75
2025-11-11,2025-11,51679,Jangada Empreendimentos ME,Condominio,Litoral,Rogerio Antunes,luva plastica descartavel - pacote 100,Descartaveis,VENDA,5,2.55,127.85,97.3,28.72,3.23,8.62,-1.4
2025-11-12,2025-11,51687,Trevo Alimentos EIRELI,Condominio,Interior Norte,Simone Klein,ALCOOL 70 1L - FARDO 6,Quimicos,VENDA,3,4.73,181.65,125.85,20.78,6.36,20.78,28.66
2025-11-12,2025-11,51690,Imperial Distribuidora S/A,Clinica,Interior Norte,Rogerio Antunes,Balde 20L,Acessorios,VENDA,5,1.8,209.56,113.35,29.87,5.66,8.96,60.68
2025-11-14,2025-11,51702,Boreal Industria LTDA,Hotel,Litoral,Tarcisio Bueno,Removedor 1L - Fardo 6,Quimicos,VENDA,3,1.41,62.87,29.79,26.22,1.25,7.87,5.61
2025-11-14,2025-11,51704,Serrano Alimentos EIRELI,Padaria,Regiao Metropolitana,Simone Klein,Bota PVC - Fardo 12,EPI,VENDA,5,1.62,168.23,90.7,34.69,5.04,10.41,37.8
2025-11-19,2025-11,51721,Uniao Servicos LTDA,Industria,Interior Sul,Tarcisio Bueno,Bobina Papel Toalha 200m - Fardo 6,Papel,VENDA,3,5.56,79.74,60.78,9.14,2.23,9.14,7.59
2025-11-19,2025-11,51721,Uniao Servicos LTDA,Industria,Interior Sul,Tarcisio Bueno,Avental PVC - Pacote 100,EPI,VENDA,2,3.53,46.8,30.08,5.37,1.31,5.37,10.04
2025-11-19,2025-11,51722,Uniao Comercio EIRELI,Escola,Interior Sul,Rogerio Antunes,Papel Higienico Rolao 300m - Fardo 12,Papel,VENDA,2,2.54,140.34,89.24,27.91,3.62,8.37,19.57
2025-11-24,2025-11,51751,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Alcool 70 1L,Quimicos,VENDA,5,3.07,293.8,200.05,37.0,8.23,37.0,48.52
2025-11-24,2025-11,51751,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Copo Descartavel 200ml - Pacote 100,Descartaveis,VENDA,2,0.98,65.04,57.8,8.19,1.82,8.19,-2.77
2025-11-25,2025-11,51754,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,LUVA PLASTICA DESCARTAVEL,Descartaveis,VENDA,1,2.96,41.71,32.22,8.83,1.24,2.65,-0.58
2025-11-25,2025-11,51759,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,Limpador Multiuso 5L - Fardo 6,Quimicos,VENDA,3,2.89,149.7,101.73,10.27,5.24,10.27,32.46
2025-11-28,2025-11,51773,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,Mascara Descartavel - Fardo 12,EPI,VENDA,2,2.45,42.01,23.4,7.41,1.1,2.22,10.1
2025-12-01,2025-12,51785,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Papel Toalha Interfolha 1000f - Caixa 24,Papel,VENDA,20,1.55,1368.6,1001.0,50.33,38.32,50.33,278.95
2025-12-01,2025-12,51787,Estrela Servicos ME,Hotel,Interior Sul,Tarcisio Bueno,Rodo 40cm - Fardo 12,Acessorios,VENDA,5,6.44,40.57,21.9,8.39,0.97,2.52,9.31
2025-12-02,2025-12,51794,Nortao Industria ME,Padaria,Interior Norte,Simone Klein,Rodo 40cm - Fardo 12,Acessorios,VENDA,10,6.57,69.3,43.8,4.45,2.43,4.45,18.62
2025-12-04,2025-12,51808,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,10,6.46,336.3,237.3,52.87,9.42,52.87,36.71
2025-12-05,2025-12,51818,Imperial Servicos EIRELI,Condominio,Interior Norte,Rogerio Antunes,Guardanapo 24x24 - Caixa 24,Papel,VENDA,2,1.52,125.76,91.94,5.71,3.77,5.71,24.34
2025-12-05,2025-12,51820,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,papel higienico folha dupla 30m - fardo 12,Papel,VENDA,5,6.16,332.6,255.2,26.76,9.31,26.76,41.33
2025-12-05,2025-12,51823,Querencia Empreendimentos LTDA,Clinica,Interior Sul,Simone Klein,Rodo 40cm,Acessorios,VENDA,20,1.54,455.6,273.0,39.96,15.95,39.96,126.69
2025-12-08,2025-12,51835,Jangada Empreendimentos ME,Condominio,Litoral,Rogerio Antunes,Bota PVC - Caixa 24,EPI,VENDA,3,1.03,25.92,12.78,7.89,0.61,2.37,4.64
2025-12-08,2025-12,51838,Boreal Comercio EIRELI,Mercado,Interior Sul,Simone Klein,Oculos Protecao - Fardo 6,EPI,VENDA,3,0.08,108.09,59.85,16.63,3.38,4.99,28.23
2025-12-10,2025-12,51856,Estrela Industria EIRELI,Clinica,Interior Norte,Rogerio Antunes,AVENTAL PVC - CAIXA 24,EPI,VENDA,1,0.21,22.77,12.66,3.41,0.61,1.02,6.09
2025-12-11,2025-12,51861,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Papel Toalha Rolo 100f - Pacote 100,Papel,VENDA,10,0.5,758.6,548.9,64.52,26.55,64.52,118.63
2025-12-11,2025-12,51864,Trevo Comercio ME,Clinica,Regiao Metropolitana,Tarcisio Bueno,Detergente Neutro 5L - Pacote 100,Quimicos,VENDA,1,0.93,32.0,14.76,14.07,0.62,4.22,2.55
2025-12-12,2025-12,51866,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,Alcool 70 1L - Caixa 24,Quimicos,VENDA,3,3.21,191.69,113.7,35.64,5.0,10.69,37.35
2025-12-12,2025-12,51871,Nortao Empreendimentos LTDA ME,Padaria,Interior Sul,Tarcisio Bueno,Saco Lixo 30L - Fardo 6,Descartaveis,VENDA,10,5.04,275.1,254.9,19.24,7.7,19.24,-6.74
2025-12-15,2025-12,51884,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,Vassoura Nylon - Caixa 24,Acessorios,VENDA,20,3.07,805.2,490.2,32.04,24.16,32.04,258.8
2025-12-17,2025-12,51902,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,DESINFETANTE LAVANDA 5L - FARDO 6,Quimicos,VENDA,3,4.45,143.28,82.89,33.26,3.36,9.98,23.77
2025-12-17,2025-12,51903,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Cera Liquida Incolor 5L,Quimicos,VENDA,1,1.62,62.34,34.68,15.2,1.81,4.56,10.65
2025-12-17,2025-12,51903,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,BOBINA PAPEL TOALHA 200M - PACOTE 100,Papel,VENDA,2,1.75,71.91,43.7,17.54,2.09,5.27,8.58
2025-12-18,2025-12,51910,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Bobina Papel Toalha 200m,Papel,VENDA,10,8.59,447.0,352.1,41.32,12.52,41.32,41.06
2025-12-20,2025-12,51921,Oriente Negocios ME,Restaurante,Interior Sul,Rogerio Antunes,Embalagem Delivery 750ml - Fardo 6,Descartaveis,VENDA,5,2.2,103.58,77.95,24.19,2.6,7.26,-1.16
2025-12-20,2025-12,51922,Boreal Empreendimentos LTDA,Industria,Regiao Metropolitana,Tarcisio Bueno,LUVA PLASTICA DESCARTAVEL,Descartaveis,VENDA,3,3.25,106.26,96.66,3.56,2.98,3.56,3.06
2025-12-22,2025-12,51925,Boreal Negocios ME,Padaria,Interior Norte,Rogerio Antunes,Saco Lixo 100L,Descartaveis,VENDA,1,7.63,39.81,26.91,16.52,0.85,4.96,-4.47
2025-12-22,2025-12,51928,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Desengordurante 5L,Quimicos,VENDA,2,5.92,103.2,67.86,9.23,2.71,2.77,23.4
2025-12-24,2025-12,51945,Aurora Negocios EIRELI,Hotel,Regiao Metropolitana,Rogerio Antunes,MOP UMIDO - CAIXA 24,Acessorios,VENDA,5,0.69,237.15,140.9,16.38,7.11,16.38,72.76
2025-12-24,2025-12,51948,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,BORRIFADOR 500ML - FARDO 12,Acessorios,VENDA,20,5.11,923.8,574.4,59.53,25.87,59.53,264.0
2025-12-24,2025-12,51949,Missoes Participacoes LTDA ME,Restaurante,Litoral,Tarcisio Bueno,Desinfetante Lavanda 5L - Pacote 100,Quimicos,VENDA,3,2.94,165.27,112.38,11.19,4.63,11.19,37.07
2025-12-25,2025-12,51957,Alvorada Servicos LTDA,Hotel,Interior Norte,Rogerio Antunes,limpador multiuso 5l - pacote 100,Quimicos,VENDA,1,1.62,40.26,11.79,32.42,0.53,9.73,-4.48
2025-12-25,2025-12,51961,Boreal Comercio EIRELI,Mercado,Interior Sul,Simone Klein,papel higienico folha dupla 30m - fardo 12,Papel,VENDA,50,10.4,3176.0,2552.0,57.41,111.16,57.41,455.43
2025-12-25,2025-12,51963,Boreal Empreendimentos LTDA,Industria,Regiao Metropolitana,Tarcisio Bueno,Luva Plastica Descartavel - Fardo 6,Descartaveis,VENDA,3,7.8,47.94,45.75,2.25,1.34,2.25,-1.4
2025-12-25,2025-12,51964,Uniao Servicos LTDA,Industria,Interior Sul,Tarcisio Bueno,Sabao Liquido 5L,Quimicos,VENDA,1,9.13,46.37,33.68,4.77,1.3,4.77,6.62
2025-12-26,2025-12,51971,Imperial Distribuidora LTDA,Industria,Litoral,Tarcisio Bueno,Detergente Neutro 5L - Pacote 100,Quimicos,VENDA,20,3.22,432.8,295.2,45.24,12.12,45.24,80.24
2025-12-26,2025-12,51978,Vitoria Comercio LTDA,Industria,Interior Sul,Simone Klein,Alcool 70 1L - Caixa 24,Quimicos,VENDA,20,5.92,386.92,249.0,45.88,12.42,13.76,79.62
2025-02-03,2025-02,50182,Cliente nao identificado,,,Rogerio Antunes,PRATO DESCARTAVEL 15CM - PACOTE 100,Descartaveis,VENDA,2,13.87,64.68,66.08,10.75,1.94,10.75,-14.09
2025-04-04,2025-04,50578,Cliente nao identificado,,,Rogerio Antunes,Copo Descartavel 50ml - Fardo 6,Descartaveis,VENDA,5,0.77,149.15,132.25,14.24,4.47,14.24,-1.81
2025-01-09,2025-01,50043,Cliente nao identificado,,,Simone Klein,Papel Higienico Rolao 300m - Fardo 12,Papel,VENDA,1,0.96,71.11,44.62,13.9,2.15,4.17,10.44
2025-01-30,2025-01,50155,Cliente nao identificado,,,Tarcisio Bueno,Alcool 70 1L,Quimicos,VENDA,2,0.35,136.35,80.02,22.19,3.38,6.66,30.76
2025-02-18,2025-02,50256,Cliente nao identificado,,,Tarcisio Bueno,Embalagem Delivery 750ml,Descartaveis,VENDA,1,14.02,26.24,24.02,3.95,0.66,1.18,-2.39
2025-05-14,2025-05,50787,Cliente nao identificado,,,Tarcisio Bueno,SACO LIXO 60L,Descartaveis,VENDA,20,22.06,156.6,130.0,59.15,3.23,17.75,-35.78
2025-11-12,2025-11,51693,Cliente nao identificado,,,Rogerio Antunes,Limpador Multiuso 5L - Fardo 6,Quimicos,VENDA,5,1.42,194.1,129.95,3.83,5.82,3.83,54.5
2025-12-30,2025-12,51992,Cliente nao identificado,,,Tarcisio Bueno,papel toalha rolo 100f,Papel,VENDA,3,1.01,172.8,110.91,29.01,4.27,8.7,28.61
2025-01-07,2025-01,50029,Cliente nao identificado,,,Simone Klein,Copo Descartavel 200ml,Descartaveis,VENDA,5,5.08,189.95,149.3,41.28,5.64,12.38,-6.27
2025-01-09,2025-01,50043,Cliente nao identificado,,,Simone Klein,Desinfetante Lavanda 5L,Quimicos,VENDA,5,0.07,177.25,101.05,34.64,5.36,10.39,36.2
2025-03-13,2025-03,50421,Cliente nao identificado,,,Rogerio Antunes,Esponja Dupla Face - Caixa 24,Acessorios,VENDA,3,2.81,105.85,51.81,29.29,2.56,8.79,22.19
2025-07-11,2025-07,51057,Cliente nao identificado,,,Simone Klein,SACO LIXO 60L - CAIXA 24,Descartaveis,VENDA,2,2.27,24.35,20.02,3.01,0.78,0.9,0.54
2025-09-01,2025-09,51308,Cliente nao identificado,,,Tarcisio Bueno,MASCARA DESCARTAVEL - CAIXA 24,EPI,VENDA,2,1.66,52.5,26.44,15.09,1.17,4.53,9.8
2025-12-09,2025-12,51844,Cliente nao identificado,,,Rogerio Antunes,Bota PVC - Fardo 6,EPI,VENDA,2,3.24,61.4,23.48,35.34,1.1,10.6,1.48
2025-05-21,2025-05,50806,Cliente nao identificado,,,Tarcisio Bueno,Copo Descartavel 50ml - Pacote 100,Descartaveis,VENDA,1,5.97,16.64,12.87,4.12,0.39,1.23,-0.73
2025-09-09,2025-09,51360,Cliente nao identificado,,,Tarcisio Bueno,papel toalha rolo 100f - fardo 6,Papel,VENDA,5,1.58,234.93,154.05,34.83,5.9,10.45,40.15
2025-09-24,2025-09,51433,Cliente nao identificado,,,Tarcisio Bueno,Papel Higienico Folha Dupla 30m - Fardo 12,Papel,VENDA,10,3.14,678.8,504.6,75.24,19.01,75.24,79.95
2025-12-09,2025-12,51847,Cliente nao identificado,,,Simone Klein,REMOVEDOR 1L - CAIXA 24,Quimicos,VENDA,5,4.0,73.25,50.35,3.69,2.56,3.69,16.65
2025-01-14,2025-01,50071,Cliente nao identificado,,,Rogerio Antunes,Limpador Multiuso 5L - Fardo 6,Quimicos,VENDA,1,0.61,54.01,33.91,4.19,1.53,1.25,14.38
2025-09-17,2025-09,51410,Cliente nao identificado,,,Rogerio Antunes,Esponja Dupla Face - Caixa 24,Acessorios,VENDA,1,4.61,55.13,26.74,17.0,1.3,5.1,10.09
2025-09-26,2025-09,51450,Cliente nao identificado,,,Simone Klein,Desinfetante Lavanda 5L - Pacote 100,Quimicos,VENDA,1,3.37,59.86,37.46,7.16,1.92,2.15,13.32
2025-08-29,2025-08,51305,Cliente nao identificado,,,Rogerio Antunes,DESINFETANTE LAVANDA 5L - PACOTE 100,Quimicos,VENDA,3,0.28,209.65,123.27,33.4,5.59,10.02,47.39
2025-10-04,2025-10,51491,Cliente nao identificado,,,Simone Klein,Desengordurante 5L - Pacote 100,Quimicos,VENDA,3,3.55,54.21,37.11,3.42,1.9,3.42,11.78
2025-07-18,2025-07,51094,Cliente nao identificado,,,Simone Klein,Avental PVC,EPI,VENDA,2,1.46,76.46,38.22,22.45,2.13,6.73,13.66
2025-03-14,2025-03,50434,Cliente nao identificado,,,Tarcisio Bueno,Saco Lixo 100L - Fardo 6,Descartaveis,VENDA,1,13.13,24.38,24.69,0.69,0.68,0.69,-1.68
2025-05-21,2025-05,50807,Cliente nao identificado,,,Rogerio Antunes,Saco Lixo 30L - Fardo 6,Descartaveis,VENDA,2,16.24,75.96,50.98,39.17,1.46,11.75,-15.65
2025-06-03,2025-06,50880,Cliente nao identificado,,,Tarcisio Bueno,Luva Plastica Descartavel - Pacote 100,Descartaveis,VENDA,10,13.33,166.8,169.4,14.4,4.67,14.4,-21.67
2025-09-26,2025-09,51448,Cliente nao identificado,,,Simone Klein,Oculos Protecao,EPI,VENDA,50,6.17,1766.5,1167.0,71.61,61.83,71.61,466.06
2025-10-10,2025-10,51526,Cliente nao identificado,,,Rogerio Antunes,Copo Descartavel 50ml - Fardo 6,Descartaveis,VENDA,3,0.24,89.97,79.35,7.92,2.7,7.92,0.0
2025-01-21,2025-01,50102,Cliente nao identificado,,,Tarcisio Bueno,Balde 20L - Pacote 100,Acessorios,VENDA,1,5.62,30.78,19.24,2.55,0.86,2.55,8.13
2025-04-10,2025-04,50611,Cliente nao identificado,,,Rogerio Antunes,Balde 20L,Acessorios,VENDA,50,4.65,1831.5,1133.5,61.17,54.95,61.17,581.89
2025-05-14,2025-05,50780,Cliente nao identificado,,,Simone Klein,BORRIFADOR 500ML - FARDO 12,Acessorios,VENDA,1,0.34,70.18,28.72,30.96,1.7,9.29,8.8
2025-06-03,2025-06,50873,Cliente nao identificado,,,Rogerio Antunes,SACO LIXO 60L,Descartaveis,VENDA,1,0.07,17.92,6.5,15.06,0.22,4.52,-3.86
